year,home_rank,home_score,away_rank,away_score,home_n_participation,away_n_participation,rank_diff,score_diff,participation_diff,target
1978,1.0,2143.0,9.0,1932.0,10,2,-8.0,211.0,8,1
1978,3.0,2039.0,20.0,1809.0,6,2,-17.0,230.0,4,1
1978,1.0,2143.0,6.0,1995.0,10,8,-5.0,148.0,2,1
1978,3.0,2039.0,2.0,2068.0,6,3,1.0,-29.0,3,1
1982,7.0,1941.0,10.0,1901.0,7,5,-3.0,40.0,2,-1
1982,2.0,2019.0,6.0,1986.0,9,3,-4.0,33.0,6,0
1982,1.0,2115.0,5.0,2008.0,11,4,-4.0,107.0,7,1
1982,26.0,1743.0,36.0,1679.0,3,0,-10.0,64.0,3,0
1982,18.0,1817.0,59.0,1557.0,7,1,-41.0,260.0,6,1
1982,17.0,1830.0,57.0,1564.0,4,0,-40.0,266.0,4,1
1982,4.0,2012.0,30.0,1728.0,7,0,-26.0,284.0,7,-1
1982,2.0,2019.0,8.0,1921.0,6,7,-6.0,98.0,-1,1
1982,16.0,1837.0,41.0,1623.0,5,0,-25.0,214.0,5,0
1982,31.0,1702.0,9.0,1910.0,5,4,22.0,-208.0,1,-1
1982,13.0,1866.0,37.0,1675.0,6,0,-24.0,191.0,6,0
1982,15.0,1855.0,23.0,1767.0,6,1,-8.0,88.0,5,0
1982,2.0,2019.0,26.0,1743.0,9,3,-24.0,276.0,6,0
1982,7.0,1941.0,18.0,1817.0,7,7,-11.0,124.0,0,1
1982,1.0,2115.0,17.0,1830.0,11,4,-16.0,285.0,7,1
1982,6.0,1986.0,36.0,1679.0,3,0,-30.0,307.0,3,0
1982,10.0,1901.0,59.0,1557.0,5,1,-49.0,344.0,4,1
1982,5.0,2008.0,57.0,1564.0,4,0,-52.0,444.0,4,1
1982,4.0,2012.0,31.0,1702.0,7,5,-27.0,310.0,2,1
1982,2.0,2019.0,13.0,1866.0,6,6,-11.0,153.0,0,1
1982,16.0,1837.0,15.0,1855.0,5,6,1.0,-18.0,-1,1
1982,30.0,1728.0,9.0,1910.0,0,4,21.0,-182.0,-4,-1
1982,8.0,1921.0,37.0,1675.0,7,0,-29.0,246.0,7,1
1982,41.0,1623.0,23.0,1767.0,0,1,18.0,-144.0,-1,0
1982,6.0,1986.0,26.0,1743.0,3,3,-20.0,243.0,0,1
1982,10.0,1901.0,18.0,1817.0,5,7,-8.0,84.0,-2,0
1982,5.0,2008.0,17.0,1830.0,4,4,-12.0,178.0,0,0
1982,2.0,2019.0,36.0,1679.0,9,0,-34.0,340.0,9,0
1982,7.0,1941.0,59.0,1557.0,7,1,-52.0,384.0,6,1
1982,1.0,2115.0,57.0,1564.0,11,0,-56.0,551.0,11,1
1982,30.0,1728.0,31.0,1702.0,0,5,-1.0,26.0,-5,1
1982,8.0,1921.0,13.0,1866.0,7,6,-5.0,55.0,1,0
1982,41.0,1623.0,15.0,1855.0,0,6,26.0,-232.0,-6,-1
1982,4.0,2012.0,9.0,1910.0,7,4,-5.0,102.0,3,1
1982,2.0,2019.0,37.0,1675.0,6,0,-35.0,344.0,6,1
1982,16.0,1837.0,23.0,1767.0,5,1,-7.0,70.0,4,-1
1982,9.0,1910.0,8.0,1921.0,4,7,1.0,-11.0,-3,-1
1982,6.0,1986.0,10.0,1901.0,3,5,-4.0,85.0,-2,1
1982,2.0,2019.0,7.0,1941.0,9,7,-5.0,78.0,2,1
1982,4.0,2012.0,2.0,2019.0,7,6,2.0,-7.0,1,0
1982,9.0,1910.0,23.0,1767.0,4,1,-14.0,143.0,3,0
1982,10.0,1901.0,5.0,2008.0,5,4,5.0,-107.0,1,-1
1982,7.0,1941.0,1.0,2115.0,7,11,6.0,-174.0,-4,-1
1982,4.0,2012.0,16.0,1837.0,7,5,-12.0,175.0,2,1
1982,8.0,1921.0,23.0,1767.0,7,1,-15.0,154.0,6,1
1982,5.0,2008.0,6.0,1986.0,4,3,-1.0,22.0,1,0
1982,2.0,2019.0,1.0,2115.0,9,11,1.0,-96.0,-2,1
1982,16.0,1837.0,2.0,2019.0,5,6,14.0,-182.0,-1,0
1982,6.0,1986.0,2.0,2019.0,3,9,4.0,-33.0,-6,-1
1982,4.0,2012.0,8.0,1921.0,7,7,-4.0,91.0,0,0
1982,6.0,1986.0,8.0,1921.0,3,7,-2.0,65.0,-4,1
1982,2.0,2019.0,4.0,2012.0,9,7,-2.0,7.0,2,1
1986,25.0,1779.0,11.0,1881.0,4,10,14.0,-102.0,-6,0
1986,3.0,1994.0,2.0,2016.0,6,12,1.0,-22.0,-6,-1
1986,54.0,1579.0,7.0,1942.0,0,8,47.0,-363.0,-8,-1
1986,1.0,2040.0,40.0,1648.0,8,1,-39.0,392.0,7,1
1986,3.0,1994.0,24.0,1780.0,5,8,-21.0,214.0,-3,1
1986,31.0,1726.0,23.0,1781.0,1,4,8.0,-55.0,-3,0
1986,18.0,1803.0,12.0,1880.0,6,8,6.0,-77.0,-2,-1
1986,46.0,1624.0,29.0,1754.0,1,2,17.0,-130.0,-1,0
1986,28.0,1761.0,5.0,1978.0,1,7,23.0,-217.0,-6,1
1986,19.0,1801.0,58.0,1565.0,3,0,-39.0,236.0,3,1
1986,26.0,1778.0,6.0,1957.0,7,8,20.0,-179.0,-1,0
1986,17.0,1816.0,8.0,1935.0,5,0,9.0,-119.0,5,-1
1986,11.0,1881.0,1.0,2040.0,10,8,10.0,-159.0,2,0
1986,7.0,1942.0,3.0,1994.0,8,5,4.0,-52.0,3,0
1986,40.0,1648.0,25.0,1779.0,1,4,15.0,-131.0,-3,0
1986,24.0,1780.0,54.0,1579.0,8,0,-30.0,201.0,8,1
1986,2.0,2016.0,46.0,1624.0,12,1,-44.0,392.0,11,1
1986,5.0,1978.0,31.0,1726.0,7,1,-26.0,252.0,6,0
1986,12.0,1880.0,19.0,1801.0,8,3,-7.0,79.0,5,0
1986,29.0,1754.0,3.0,1994.0,2,6,26.0,-240.0,-4,-1
1986,23.0,1781.0,28.0,1761.0,4,1,-5.0,20.0,3,1
1986,58.0,1565.0,18.0,1803.0,0,6,40.0,-238.0,-6,-1
1986,6.0,1957.0,17.0,1816.0,8,5,-11.0,141.0,3,1
1986,8.0,1935.0,26.0,1778.0,0,7,-18.0,157.0,-7,1
1986,24.0,1780.0,7.0,1942.0,8,8,17.0,-162.0,0,-1
1986,3.0,1994.0,54.0,1579.0,5,0,-51.0,415.0,5,1
1986,1.0,2040.0,25.0,1779.0,8,4,-24.0,261.0,4,1
1986,40.0,1648.0,11.0,1881.0,1,10,29.0,-233.0,-9,-1
1986,58.0,1565.0,12.0,1880.0,0,8,46.0,-315.0,-8,-1
1986,19.0,1801.0,18.0,1803.0,3,6,1.0,-2.0,-3,0
1986,5.0,1978.0,23.0,1781.0,7,4,-18.0,197.0,3,1
1986,28.0,1761.0,31.0,1726.0,1,1,-3.0,35.0,0,-1
1986,46.0,1624.0,3.0,1994.0,1,6,43.0,-370.0,-5,-1
1986,29.0,1754.0,2.0,2016.0,2,12,27.0,-262.0,-10,-1
1986,8.0,1935.0,6.0,1957.0,0,8,2.0,-22.0,-8,1
1986,17.0,1816.0,26.0,1778.0,5,7,-9.0,38.0,-2,0
1986,12.0,1880.0,25.0,1779.0,8,4,-13.0,101.0,4,1
1986,3.0,1994.0,18.0,1803.0,5,6,-15.0,191.0,-1,-1
1986,2.0,2016.0,23.0,1781.0,12,4,-21.0,235.0,8,1
1986,1.0,2040.0,26.0,1778.0,8,7,-25.0,262.0,1,1
1986,11.0,1881.0,7.0,1942.0,10,8,4.0,-61.0,2,-1
1986,31.0,1726.0,6.0,1957.0,1,8,25.0,-231.0,-7,-1
1986,5.0,1978.0,19.0,1801.0,7,3,-14.0,177.0,4,1
1986,8.0,1935.0,3.0,1994.0,0,6,5.0,-59.0,-6,-1
1986,2.0,2016.0,7.0,1942.0,12,8,-5.0,74.0,4,0
1986,6.0,1957.0,12.0,1880.0,8,8,-6.0,77.0,0,0
1986,1.0,2040.0,5.0,1978.0,8,7,-4.0,62.0,1,1
1986,3.0,1994.0,18.0,1803.0,6,6,-15.0,191.0,0,0
1986,7.0,1942.0,6.0,1957.0,8,8,1.0,-15.0,0,-1
1986,1.0,2040.0,18.0,1803.0,8,6,-17.0,237.0,2,1
1986,18.0,1803.0,7.0,1942.0,6,8,11.0,-139.0,-2,-1
1986,1.0,2040.0,6.0,1957.0,8,8,-5.0,83.0,0,1
1990,14.0,1875.0,39.0,1656.0,9,1,-25.0,219.0,8,-1
1990,11.0,1888.0,19.0,1814.0,6,4,-8.0,74.0,2,-1
1990,75.0,1475.0,26.0,1763.0,0,1,49.0,-288.0,-1,-1
1990,2.0,2018.0,35.0,1677.0,11,5,-33.0,341.0,6,1
1990,54.0,1584.0,12.0,1887.0,3,7,42.0,-303.0,-4,-1
1990,5.0,1958.0,17.0,1825.0,13,7,-12.0,133.0,6,1
1990,1.0,2082.0,4.0,1981.0,9,7,-3.0,101.0,2,1
1990,37.0,1667.0,25.0,1777.0,0,6,12.0,-110.0,-6,1
1990,3.0,1991.0,9.0,1889.0,8,0,-6.0,102.0,8,0
1990,18.0,1817.0,31.0,1722.0,7,2,-13.0,95.0,5,1
1990,6.0,1949.0,40.0,1654.0,4,1,-34.0,295.0,3,0
1990,16.0,1846.0,7.0,1937.0,8,7,9.0,-91.0,1,0
1990,14.0,1875.0,11.0,1888.0,9,6,3.0,-13.0,3,1
1990,39.0,1656.0,19.0,1814.0,1,4,20.0,-158.0,-3,1
1990,4.0,1981.0,26.0,1763.0,7,1,-22.0,218.0,6,1
1990,2.0,2018.0,54.0,1584.0,11,3,-52.0,434.0,8,1
1990,35.0,1677.0,12.0,1887.0,5,7,23.0,-210.0,-2,-1
1990,1.0,2082.0,75.0,1475.0,9,0,-74.0,607.0,9,1
1990,5.0,1958.0,37.0,1667.0,13,0,-32.0,291.0,13,1
1990,17.0,1825.0,25.0,1777.0,7,6,-8.0,48.0,1,-1
1990,3.0,1991.0,6.0,1949.0,8,4,-3.0,42.0,4,0
1990,9.0,1889.0,40.0,1654.0,0,1,-31.0,235.0,-1,0
1990,18.0,1817.0,16.0,1846.0,7,8,2.0,-29.0,-1,1
1990,31.0,1722.0,7.0,1937.0,2,7,24.0,-215.0,-5,-1
1990,14.0,1875.0,19.0,1814.0,9,4,-5.0,61.0,5,0
1990,39.0,1656.0,11.0,1888.0,1,6,28.0,-232.0,-5,-1
1990,1.0,2082.0,26.0,1763.0,9,1,-25.0,319.0,8,0
1990,4.0,1981.0,75.0,1475.0,7,0,-71.0,506.0,7,1
1990,35.0,1677.0,54.0,1584.0,5,3,-19.0,93.0,2,1
1990,2.0,2018.0,12.0,1887.0,11,7,-10.0,131.0,4,1
1990,5.0,1958.0,25.0,1777.0,13,6,-20.0,181.0,7,1
1990,17.0,1825.0,37.0,1667.0,7,0,-20.0,158.0,7,-1
1990,18.0,1817.0,7.0,1937.0,7,7,11.0,-120.0,0,-1
1990,31.0,1722.0,16.0,1846.0,2,8,15.0,-124.0,-6,-1
1990,3.0,1991.0,40.0,1654.0,8,1,-37.0,337.0,7,1
1990,9.0,1889.0,6.0,1949.0,0,4,3.0,-60.0,-4,0
1990,39.0,1656.0,26.0,1763.0,1,1,13.0,-107.0,0,1
1990,12.0,1887.0,37.0,1667.0,7,0,-25.0,220.0,7,1
1990,5.0,1958.0,14.0,1875.0,13,9,-9.0,83.0,4,-1
1990,1.0,2082.0,6.0,1949.0,9,4,-5.0,133.0,5,1
1990,9.0,1889.0,19.0,1814.0,0,4,-10.0,75.0,-4,0
1990,2.0,2018.0,16.0,1846.0,11,8,-14.0,172.0,3,1
1990,7.0,1937.0,4.0,1981.0,7,7,3.0,-44.0,0,-1
1990,3.0,1991.0,18.0,1817.0,8,7,-15.0,174.0,1,1
1990,14.0,1875.0,4.0,1981.0,9,7,10.0,-106.0,2,0
1990,9.0,1889.0,2.0,2018.0,0,11,7.0,-129.0,-11,-1
1990,12.0,1887.0,1.0,2082.0,7,9,11.0,-195.0,-2,-1
1990,39.0,1656.0,3.0,1991.0,1,8,36.0,-335.0,-7,-1
1990,14.0,1875.0,2.0,2018.0,9,11,12.0,-143.0,-2,0
1990,1.0,2082.0,3.0,1991.0,9,8,-2.0,91.0,1,0
1990,2.0,2018.0,3.0,1991.0,11,8,-1.0,27.0,3,1
1990,1.0,2082.0,14.0,1875.0,9,9,-13.0,207.0,0,1
1994,2.0,1998.0,32.0,1684.0,2,2,-30.0,314.0,0,1
1994,3.0,1996.0,45.0,1635.0,8,3,-42.0,361.0,5,0
1994,52.0,1616.0,18.0,1870.0,4,6,34.0,-254.0,-2,0
1994,4.0,1986.0,16.0,1871.0,12,1,-12.0,115.0,11,-1
1994,12.0,1896.0,11.0,1903.0,2,5,1.0,-7.0,-3,-1
1994,26.0,1767.0,53.0,1609.0,8,2,-27.0,158.0,6,1
1994,15.0,1875.0,16.0,1871.0,1,9,-1.0,4.0,-8,1
1994,63.0,1577.0,6.0,1949.0,2,8,57.0,-372.0,-6,0
1994,1.0,2069.0,22.0,1845.0,14,0,-21.0,224.0,14,1
1994,5.0,1958.0,42.0,1640.0,5,0,-37.0,318.0,5,1
1994,14.0,1884.0,41.0,1647.0,10,0,-27.0,237.0,10,1
1994,2.0,1998.0,3.0,1996.0,2,8,-1.0,2.0,-6,0
1994,24.0,1783.0,21.0,1858.0,0,5,3.0,-75.0,-5,1
1994,11.0,1903.0,18.0,1870.0,5,6,-7.0,33.0,-1,-1
1994,52.0,1616.0,12.0,1896.0,4,2,40.0,-280.0,2,1
1994,4.0,1986.0,15.0,1875.0,12,1,-11.0,111.0,11,1
1994,45.0,1635.0,32.0,1684.0,3,2,13.0,-49.0,1,0
1994,16.0,1871.0,16.0,1871.0,9,1,0.0,0.0,8,1
1994,1.0,2069.0,63.0,1577.0,14,2,-62.0,492.0,12,1
1994,6.0,1949.0,22.0,1845.0,8,0,-16.0,104.0,8,1
1994,26.0,1767.0,5.0,1958.0,8,5,21.0,-191.0,3,1
1994,42.0,1640.0,53.0,1609.0,0,2,-11.0,31.0,-2,1
1994,14.0,1884.0,24.0,1783.0,10,0,-10.0,101.0,10,1
1994,21.0,1858.0,41.0,1647.0,5,0,-20.0,211.0,5,1
1994,18.0,1870.0,12.0,1896.0,6,2,6.0,-26.0,4,-1
1994,52.0,1616.0,11.0,1903.0,4,5,41.0,-287.0,-1,-1
1994,32.0,1684.0,3.0,1996.0,2,8,29.0,-312.0,-6,-1
1994,2.0,1998.0,45.0,1635.0,2,3,-43.0,363.0,-1,1
1994,4.0,1986.0,16.0,1871.0,12,9,-12.0,115.0,3,0
1994,16.0,1871.0,15.0,1875.0,1,1,1.0,-4.0,0,0
1994,22.0,1845.0,63.0,1577.0,0,2,-41.0,268.0,-2,1
1994,1.0,2069.0,6.0,1949.0,14,8,-5.0,120.0,6,0
1994,26.0,1767.0,42.0,1640.0,8,0,-16.0,127.0,8,-1
1994,53.0,1609.0,5.0,1958.0,2,5,48.0,-349.0,-3,-1
1994,14.0,1884.0,21.0,1858.0,10,5,-7.0,26.0,5,-1
1994,41.0,1647.0,24.0,1783.0,0,0,17.0,-136.0,0,-1
1994,2.0,1998.0,26.0,1767.0,2,8,-24.0,231.0,-6,1
1994,3.0,1996.0,18.0,1870.0,8,6,-15.0,126.0,2,1
1994,42.0,1640.0,6.0,1949.0,0,8,36.0,-309.0,-8,-1
1994,11.0,1903.0,14.0,1884.0,5,10,-3.0,19.0,-5,1
1994,5.0,1958.0,16.0,1871.0,5,1,-11.0,87.0,4,1
1994,1.0,2069.0,52.0,1616.0,14,4,-51.0,453.0,10,1
1994,24.0,1783.0,4.0,1986.0,0,12,20.0,-203.0,-12,-1
1994,16.0,1871.0,21.0,1858.0,9,5,-5.0,13.0,4,0
1994,4.0,1986.0,3.0,1996.0,12,8,1.0,-10.0,4,1
1994,5.0,1958.0,1.0,2069.0,5,14,4.0,-111.0,-9,-1
1994,21.0,1858.0,2.0,1998.0,5,2,19.0,-140.0,3,1
1994,11.0,1903.0,6.0,1949.0,5,8,5.0,-46.0,-3,0
1994,21.0,1858.0,4.0,1986.0,5,12,17.0,-128.0,-7,-1
1994,6.0,1949.0,1.0,2069.0,8,14,5.0,-120.0,-6,-1
1994,6.0,1949.0,21.0,1858.0,8,5,-15.0,91.0,3,1
1994,1.0,2069.0,4.0,1986.0,14,12,-3.0,83.0,2,0
1998,2.0,2051.0,34.0,1712.0,15,7,-32.0,339.0,8,1
1998,19.0,1807.0,16.0,1830.0,3,2,3.0,-23.0,1,0
1998,3.0,2020.0,25.0,1756.0,13,6,-22.0,264.0,7,0
1998,63.0,1564.0,30.0,1730.0,3,6,33.0,-166.0,-3,0
1998,20.0,1805.0,44.0,1674.0,4,6,-24.0,131.0,-2,0
1998,35.0,1710.0,17.0,1820.0,1,1,18.0,-110.0,0,-1
1998,1.0,2076.0,44.0,1674.0,9,0,-43.0,402.0,9,1
1998,5.0,1979.0,38.0,1697.0,9,1,-33.0,282.0,8,-1
1998,33.0,1714.0,15.0,1863.0,4,10,18.0,-149.0,-6,-1
1998,4.0,1994.0,18.0,1816.0,6,9,-14.0,178.0,-3,0
1998,10.0,1930.0,51.0,1641.0,11,0,-41.0,289.0,11,1
1998,9.0,1943.0,27.0,1747.0,8,1,-18.0,196.0,7,1
1998,47.0,1669.0,7.0,1964.0,0,0,40.0,-295.0,0,-1
1998,8.0,1945.0,52.0,1632.0,9,1,-44.0,313.0,8,1
1998,11.0,1903.0,28.0,1739.0,6,3,-17.0,164.0,3,1
1998,6.0,1978.0,39.0,1696.0,3,5,-33.0,282.0,-2,1
1998,34.0,1712.0,16.0,1830.0,7,2,18.0,-118.0,5,0
1998,2.0,2051.0,19.0,1807.0,15,3,-17.0,244.0,12,1
1998,25.0,1756.0,30.0,1730.0,6,6,-5.0,26.0,0,0
1998,3.0,2020.0,63.0,1564.0,13,3,-60.0,456.0,10,1
1998,44.0,1674.0,17.0,1820.0,0,1,27.0,-146.0,-1,0
1998,1.0,2076.0,35.0,1710.0,9,1,-34.0,366.0,8,1
1998,38.0,1697.0,44.0,1674.0,1,6,-6.0,23.0,-5,1
1998,5.0,1979.0,20.0,1805.0,9,4,-15.0,174.0,5,0
1998,51.0,1641.0,7.0,1964.0,0,0,44.0,-323.0,0,-1
1998,18.0,1816.0,15.0,1863.0,9,10,3.0,-47.0,-1,0
1998,4.0,1994.0,33.0,1714.0,6,4,-29.0,280.0,2,1
1998,6.0,1978.0,9.0,1943.0,3,8,-3.0,35.0,-5,0
1998,10.0,1930.0,47.0,1669.0,11,0,-37.0,261.0,11,1
1998,39.0,1696.0,27.0,1747.0,5,1,12.0,-51.0,4,-1
1998,28.0,1739.0,52.0,1632.0,3,1,-24.0,107.0,2,1
1998,11.0,1903.0,8.0,1945.0,6,9,3.0,-42.0,-3,1
1998,25.0,1756.0,63.0,1564.0,6,3,-38.0,192.0,3,0
1998,3.0,2020.0,30.0,1730.0,13,6,-27.0,290.0,7,1
1998,2.0,2051.0,16.0,1830.0,15,2,-14.0,221.0,13,-1
1998,34.0,1712.0,19.0,1807.0,7,3,15.0,-95.0,4,-1
1998,1.0,2076.0,17.0,1820.0,9,1,-16.0,256.0,8,1
1998,44.0,1674.0,35.0,1710.0,0,1,9.0,-36.0,-1,0
1998,38.0,1697.0,20.0,1805.0,1,4,18.0,-108.0,-3,-1
1998,5.0,1979.0,44.0,1674.0,9,6,-39.0,305.0,3,1
1998,18.0,1816.0,33.0,1714.0,9,4,-15.0,102.0,5,0
1998,4.0,1994.0,15.0,1863.0,6,10,-11.0,131.0,-4,0
1998,6.0,1978.0,27.0,1747.0,3,1,-21.0,231.0,2,1
1998,39.0,1696.0,9.0,1943.0,5,8,30.0,-247.0,-3,-1
1998,10.0,1930.0,7.0,1964.0,11,0,3.0,-34.0,11,1
1998,51.0,1641.0,47.0,1669.0,0,0,4.0,-28.0,0,-1
1998,28.0,1739.0,8.0,1945.0,3,9,20.0,-206.0,-6,-1
1998,11.0,1903.0,52.0,1632.0,6,1,-41.0,271.0,5,0
1998,3.0,2020.0,16.0,1830.0,13,2,-13.0,190.0,11,1
1998,2.0,2051.0,25.0,1756.0,15,6,-23.0,295.0,9,1
1998,1.0,2076.0,20.0,1805.0,9,4,-19.0,271.0,5,1
1998,38.0,1697.0,17.0,1820.0,1,1,21.0,-123.0,0,-1
1998,6.0,1978.0,15.0,1863.0,3,10,-9.0,115.0,-7,1
1998,4.0,1994.0,9.0,1943.0,6,8,-5.0,51.0,-2,1
1998,11.0,1903.0,7.0,1964.0,6,0,4.0,-61.0,6,-1
1998,10.0,1930.0,8.0,1945.0,11,9,2.0,-15.0,2,0
1998,3.0,2020.0,1.0,2076.0,13,9,2.0,-56.0,4,0
1998,2.0,2051.0,17.0,1820.0,15,1,-15.0,231.0,14,1
1998,4.0,1994.0,10.0,1930.0,6,11,-6.0,64.0,-5,1
1998,6.0,1978.0,7.0,1964.0,3,0,-1.0,14.0,3,-1
1998,2.0,2051.0,4.0,1994.0,15,6,-2.0,57.0,9,0
1998,1.0,2076.0,7.0,1964.0,9,0,-6.0,112.0,9,1
1998,4.0,1994.0,7.0,1964.0,6,0,-3.0,30.0,6,-1
1998,2.0,2051.0,1.0,2076.0,15,9,1.0,-25.0,6,-1
2002,5.0,1974.0,28.0,1780.0,10,0,-23.0,194.0,10,-1
2002,14.0,1848.0,24.0,1795.0,2,4,-10.0,53.0,-2,0
2002,26.0,1788.0,9.0,1896.0,9,2,17.0,-108.0,7,-1
2002,7.0,1937.0,46.0,1669.0,4,2,-39.0,268.0,2,1
2002,4.0,1994.0,34.0,1744.0,12,2,-30.0,250.0,10,1
2002,31.0,1763.0,48.0,1666.0,5,1,-17.0,97.0,4,0
2002,6.0,1951.0,17.0,1824.0,10,9,-11.0,127.0,1,0
2002,3.0,1998.0,49.0,1660.0,10,0,-46.0,338.0,10,1
2002,21.0,1804.0,15.0,1832.0,1,11,6.0,-28.0,-10,-1
2002,1.0,2057.0,10.0,1895.0,16,1,-9.0,162.0,15,1
2002,11.0,1878.0,35.0,1722.0,14,0,-24.0,156.0,14,1
2002,56.0,1604.0,32.0,1752.0,0,1,24.0,-148.0,-1,-1
2002,20.0,1806.0,27.0,1785.0,1,10,-7.0,21.0,-9,0
2002,29.0,1769.0,37.0,1709.0,5,5,-8.0,60.0,0,1
2002,19.0,1809.0,52.0,1620.0,1,2,-33.0,189.0,-1,1
2002,16.0,1826.0,8.0,1930.0,6,2,8.0,-104.0,4,1
2002,7.0,1937.0,14.0,1848.0,4,2,-7.0,89.0,2,0
2002,9.0,1896.0,28.0,1780.0,2,0,-19.0,116.0,2,0
2002,24.0,1795.0,46.0,1669.0,4,2,-22.0,126.0,2,1
2002,5.0,1974.0,26.0,1788.0,10,9,-21.0,186.0,1,0
2002,17.0,1824.0,34.0,1744.0,9,2,-17.0,80.0,7,1
2002,3.0,1998.0,31.0,1763.0,10,5,-28.0,235.0,5,1
2002,4.0,1994.0,6.0,1951.0,12,10,-2.0,43.0,2,-1
2002,48.0,1666.0,49.0,1660.0,1,0,-1.0,6.0,1,1
