year,home_rank,home_score,away_rank,away_score,home_n_participation,away_n_participation,rank_diff,score_diff,participation_diff,target
2002,11.0,1878.0,21.0,1804.0,14,1,-10.0,74.0,13,-1
2002,1.0,2057.0,56.0,1604.0,16,0,-55.0,453.0,16,1
2002,15.0,1832.0,35.0,1722.0,11,0,-20.0,110.0,11,1
2002,32.0,1752.0,10.0,1895.0,1,1,22.0,-143.0,0,0
2002,20.0,1806.0,19.0,1809.0,1,1,1.0,-3.0,0,1
2002,29.0,1769.0,16.0,1826.0,5,6,13.0,-57.0,-1,0
2002,52.0,1620.0,27.0,1785.0,2,10,25.0,-165.0,-8,0
2002,8.0,1930.0,37.0,1709.0,2,5,-29.0,221.0,-3,1
2002,9.0,1896.0,5.0,1974.0,2,10,4.0,-78.0,-8,1
2002,28.0,1780.0,26.0,1788.0,0,9,2.0,-8.0,-9,0
2002,24.0,1795.0,7.0,1937.0,4,4,17.0,-142.0,0,-1
2002,46.0,1669.0,14.0,1848.0,2,2,32.0,-179.0,0,-1
2002,34.0,1744.0,6.0,1951.0,2,10,28.0,-207.0,-8,0
2002,17.0,1824.0,4.0,1994.0,9,12,13.0,-170.0,-3,0
2002,49.0,1660.0,31.0,1763.0,0,5,18.0,-103.0,-5,-1
2002,48.0,1666.0,3.0,1998.0,1,10,45.0,-332.0,-9,-1
2002,32.0,1752.0,1.0,2057.0,1,16,31.0,-305.0,-15,-1
2002,10.0,1895.0,56.0,1604.0,1,0,-46.0,291.0,1,1
2002,35.0,1722.0,21.0,1804.0,0,1,14.0,-82.0,-1,1
2002,15.0,1832.0,11.0,1878.0,11,14,4.0,-46.0,-3,0
2002,27.0,1785.0,19.0,1809.0,10,1,8.0,-24.0,9,1
2002,52.0,1620.0,20.0,1806.0,2,1,32.0,-186.0,1,-1
2002,37.0,1709.0,16.0,1826.0,5,6,21.0,-117.0,-1,1
2002,8.0,1930.0,29.0,1769.0,2,5,-21.0,161.0,-3,-1
2002,7.0,1937.0,31.0,1763.0,4,5,-24.0,174.0,-1,1
2002,9.0,1896.0,6.0,1951.0,2,10,3.0,-55.0,-8,-1
2002,17.0,1824.0,28.0,1780.0,9,0,-11.0,44.0,9,-1
2002,3.0,1998.0,14.0,1848.0,10,2,-11.0,150.0,8,0
2002,15.0,1832.0,16.0,1826.0,11,6,-1.0,6.0,5,-1
2002,1.0,2057.0,27.0,1785.0,16,10,-26.0,272.0,6,1
2002,20.0,1806.0,10.0,1895.0,1,1,10.0,-89.0,0,-1
2002,29.0,1769.0,11.0,1878.0,5,14,18.0,-109.0,-9,1
2002,6.0,1951.0,1.0,2057.0,10,16,5.0,-106.0,-6,-1
2002,7.0,1937.0,16.0,1826.0,4,6,-9.0,111.0,-2,1
2002,3.0,1998.0,29.0,1769.0,10,5,-26.0,229.0,5,0
2002,28.0,1780.0,10.0,1895.0,0,1,18.0,-115.0,-1,-1
2002,7.0,1937.0,29.0,1769.0,4,5,-22.0,168.0,-1,1
2002,1.0,2057.0,10.0,1895.0,16,1,-9.0,162.0,15,1
2002,29.0,1769.0,10.0,1895.0,5,1,19.0,-126.0,4,-1
2002,7.0,1937.0,1.0,2057.0,4,16,6.0,-120.0,-12,-1
2006,6.0,1977.0,50.0,1633.0,5,2,-44.0,344.0,3,1
2006,24.0,1780.0,33.0,1759.0,6,1,-9.0,21.0,5,-1
2006,7.0,1960.0,32.0,1760.0,11,6,-25.0,200.0,5,1
2006,72.0,1552.0,14.0,1870.0,0,10,58.0,-318.0,-10,0
2006,5.0,1979.0,27.0,1772.0,13,0,-22.0,207.0,13,1
2006,40.0,1690.0,4.0,1991.0,0,7,36.0,-301.0,-7,-1
2006,19.0,1817.0,28.0,1768.0,12,2,-9.0,49.0,10,1
2006,58.0,1592.0,10.0,1895.0,0,3,48.0,-303.0,-3,-1
2006,30.0,1763.0,40.0,1729.0,1,2,-10.0,34.0,-1,1
2006,25.0,1775.0,11.0,1886.0,7,0,14.0,-111.0,7,-1
2006,3.0,2020.0,34.0,1755.0,15,0,-31.0,265.0,15,1
2006,46.0,1668.0,97.0,1438.0,6,0,-51.0,230.0,6,1
2006,2.0,2062.0,15.0,1847.0,11,7,-13.0,215.0,4,0
2006,1.0,2081.0,9.0,1897.0,17,2,-8.0,184.0,15,1
2006,12.0,1884.0,20.0,1806.0,11,0,-8.0,78.0,11,1
2006,49.0,1644.0,55.0,1599.0,3,3,-6.0,45.0,0,0
2006,6.0,1977.0,24.0,1780.0,5,6,-18.0,197.0,-1,1
2006,33.0,1759.0,50.0,1633.0,1,2,-17.0,126.0,-1,1
2006,7.0,1960.0,72.0,1552.0,11,0,-65.0,408.0,11,1
2006,14.0,1870.0,32.0,1760.0,10,6,-18.0,110.0,4,1
2006,5.0,1979.0,40.0,1690.0,13,0,-35.0,289.0,13,1
2006,4.0,1991.0,27.0,1772.0,7,0,-23.0,219.0,7,1
2006,19.0,1817.0,58.0,1592.0,12,0,-39.0,225.0,12,0
2006,10.0,1895.0,28.0,1768.0,3,2,-18.0,127.0,1,1
2006,11.0,1886.0,34.0,1755.0,0,0,-23.0,131.0,0,-1
2006,3.0,2020.0,25.0,1775.0,15,7,-22.0,245.0,8,0
2006,40.0,1729.0,9.0,1897.0,2,2,31.0,-168.0,0,0
2006,1.0,2081.0,30.0,1763.0,17,1,-29.0,318.0,16,1
2006,2.0,2062.0,46.0,1668.0,11,6,-44.0,394.0,5,0
2006,97.0,1438.0,15.0,1847.0,0,7,82.0,-409.0,-7,-1
2006,55.0,1599.0,20.0,1806.0,3,0,35.0,-207.0,3,-1
2006,12.0,1884.0,49.0,1644.0,11,3,-37.0,240.0,8,1
2006,50.0,1633.0,24.0,1780.0,2,6,26.0,-147.0,-4,-1
2006,33.0,1759.0,6.0,1977.0,1,5,27.0,-218.0,-4,-1
2006,32.0,1760.0,72.0,1552.0,6,0,-40.0,208.0,6,1
2006,14.0,1870.0,7.0,1960.0,10,11,7.0,-90.0,-1,0
2006,28.0,1768.0,58.0,1592.0,2,0,-30.0,176.0,2,0
2006,10.0,1895.0,19.0,1817.0,3,12,-9.0,78.0,-9,1
2006,27.0,1772.0,40.0,1690.0,0,0,-13.0,82.0,0,1
2006,4.0,1991.0,5.0,1979.0,7,13,-1.0,12.0,-6,0
2006,11.0,1886.0,3.0,2020.0,0,15,8.0,-134.0,-15,-1
2006,34.0,1755.0,25.0,1775.0,0,7,9.0,-20.0,-7,1
2006,9.0,1897.0,30.0,1763.0,2,1,-21.0,134.0,1,0
2006,40.0,1729.0,1.0,2081.0,2,17,39.0,-352.0,-15,-1
2006,55.0,1599.0,12.0,1884.0,3,11,43.0,-285.0,-8,-1
2006,20.0,1806.0,49.0,1644.0,0,3,-29.0,162.0,-3,1
2006,15.0,1847.0,46.0,1668.0,7,6,-31.0,179.0,1,1
2006,97.0,1438.0,2.0,2062.0,0,11,95.0,-624.0,-11,-1
2006,6.0,1977.0,14.0,1870.0,5,10,-8.0,107.0,-5,1
2006,5.0,1979.0,19.0,1817.0,13,12,-14.0,162.0,1,1
2006,7.0,1960.0,33.0,1759.0,11,1,-26.0,201.0,10,1
2006,10.0,1895.0,4.0,1991.0,3,7,6.0,-96.0,-4,1
2006,3.0,2020.0,30.0,1763.0,15,1,-27.0,257.0,14,1
2006,15.0,1847.0,20.0,1806.0,7,0,-5.0,41.0,7,0
2006,1.0,2081.0,34.0,1755.0,17,0,-33.0,326.0,17,1
2006,12.0,1884.0,2.0,2062.0,11,11,10.0,-178.0,0,-1
2006,6.0,1977.0,5.0,1979.0,5,13,1.0,-2.0,-8,0
2006,3.0,2020.0,20.0,1806.0,15,0,-17.0,214.0,15,1
2006,7.0,1960.0,10.0,1895.0,11,3,-3.0,65.0,8,0
2006,1.0,2081.0,2.0,2062.0,17,11,-1.0,19.0,6,-1
2006,6.0,1977.0,3.0,2020.0,5,15,3.0,-43.0,-10,-1
2006,10.0,1895.0,2.0,2062.0,3,11,8.0,-167.0,-8,-1
2006,6.0,1977.0,10.0,1895.0,5,3,-4.0,82.0,2,1
2006,3.0,2020.0,2.0,2062.0,15,11,1.0,-42.0,4,0
2010,58.0,1608.0,11.0,1846.0,2,13,47.0,-238.0,-11,0
2010,10.0,1892.0,17.0,1802.0,10,12,-7.0,90.0,-2,0
2010,30.0,1741.0,26.0,1750.0,7,1,4.0,-9.0,6,1
2010,5.0,1992.0,50.0,1653.0,14,3,-45.0,339.0,11,1
2010,6.0,1924.0,23.0,1768.0,12,8,-17.0,156.0,4,0
2010,98.0,1464.0,39.0,1694.0,2,1,59.0,-230.0,1,-1
2010,27.0,1743.0,28.0,1742.0,0,1,-1.0,1.0,-1,-1
2010,4.0,2067.0,22.0,1776.0,6,2,-18.0,291.0,4,1
2010,2.0,2105.0,32.0,1732.0,8,3,-30.0,373.0,5,1
2010,18.0,1787.0,51.0,1649.0,3,5,-33.0,138.0,-2,1
2010,12.0,1833.0,19.0,1785.0,16,7,-7.0,48.0,9,0
2010,69.0,1572.0,48.0,1657.0,1,0,21.0,-85.0,1,0
2010,35.0,1716.0,8.0,1897.0,1,4,27.0,-181.0,-3,0
2010,3.0,2095.0,80.0,1526.0,18,1,-77.0,569.0,17,1
2010,42.0,1677.0,9.0,1894.0,1,7,33.0,-217.0,-6,-1
2010,1.0,2116.0,25.0,1754.0,12,8,-24.0,362.0,4,-1
2010,58.0,1608.0,10.0,1892.0,2,10,48.0,-284.0,-8,-1
2010,5.0,1992.0,30.0,1741.0,14,7,-25.0,251.0,7,1
2010,26.0,1750.0,50.0,1653.0,1,3,-24.0,97.0,-2,1
2010,17.0,1802.0,11.0,1846.0,12,13,6.0,-44.0,-1,-1
2010,4.0,2067.0,27.0,1743.0,6,0,-23.0,324.0,6,-1
2010,39.0,1694.0,23.0,1768.0,1,8,16.0,-74.0,-7,0
2010,6.0,1924.0,98.0,1464.0,12,2,-92.0,460.0,10,0
2010,2.0,2105.0,18.0,1787.0,8,3,-16.0,318.0,5,1
2010,28.0,1742.0,22.0,1776.0,1,2,6.0,-34.0,-1,0
2010,51.0,1649.0,32.0,1732.0,5,3,19.0,-83.0,2,-1
2010,48.0,1657.0,19.0,1785.0,0,7,29.0,-128.0,-7,-1
2010,12.0,1833.0,69.0,1572.0,16,1,-57.0,261.0,15,0
2010,3.0,2095.0,35.0,1716.0,18,1,-32.0,379.0,17,1
2010,8.0,1897.0,80.0,1526.0,4,1,-72.0,371.0,3,1
2010,9.0,1894.0,25.0,1754.0,7,8,-16.0,140.0,-1,1
2010,1.0,2116.0,42.0,1677.0,12,1,-41.0,439.0,11,1
2010,17.0,1802.0,58.0,1608.0,12,2,-41.0,194.0,10,-1
2010,11.0,1846.0,10.0,1892.0,13,10,1.0,-46.0,3,-1
2010,26.0,1750.0,5.0,1992.0,1,14,21.0,-242.0,-13,-1
2010,50.0,1653.0,30.0,1741.0,3,7,20.0,-88.0,-4,0
2010,39.0,1694.0,6.0,1924.0,1,12,33.0,-230.0,-11,-1
2010,23.0,1768.0,98.0,1464.0,8,2,-75.0,304.0,6,1
2010,22.0,1776.0,27.0,1743.0,2,0,-5.0,33.0,2,1
2010,28.0,1742.0,4.0,2067.0,1,6,24.0,-325.0,-5,-1
2010,19.0,1785.0,69.0,1572.0,7,1,-50.0,213.0,6,0
2010,48.0,1657.0,12.0,1833.0,0,16,36.0,-176.0,-16,1
2010,51.0,1649.0,2.0,2105.0,5,8,49.0,-456.0,-3,-1
2010,32.0,1732.0,18.0,1787.0,3,3,14.0,-55.0,0,-1
2010,80.0,1526.0,35.0,1716.0,1,1,45.0,-190.0,0,-1
2010,8.0,1897.0,3.0,2095.0,4,18,5.0,-198.0,-14,0
2010,9.0,1894.0,1.0,2116.0,7,12,8.0,-222.0,-5,-1
2010,25.0,1754.0,42.0,1677.0,8,1,-17.0,77.0,7,0
2010,10.0,1892.0,30.0,1741.0,10,7,-20.0,151.0,3,1
2010,23.0,1768.0,28.0,1742.0,8,1,-5.0,26.0,7,-1
2010,4.0,2067.0,6.0,1924.0,6,12,-2.0,143.0,-6,1
2010,5.0,1992.0,11.0,1846.0,14,13,-6.0,146.0,1,1
2010,2.0,2105.0,48.0,1657.0,8,0,-46.0,448.0,8,1
2010,3.0,2095.0,9.0,1894.0,18,7,-6.0,201.0,11,1
2010,19.0,1785.0,18.0,1787.0,7,3,1.0,-2.0,4,0
2010,1.0,2116.0,8.0,1897.0,12,4,-7.0,219.0,8,1
2010,2.0,2105.0,3.0,2095.0,8,18,-1.0,10.0,-10,1
2010,10.0,1892.0,28.0,1742.0,10,1,-18.0,150.0,9,0
2010,5.0,1992.0,4.0,2067.0,14,6,1.0,-75.0,8,-1
2010,19.0,1785.0,1.0,2116.0,7,12,18.0,-331.0,-5,-1
2010,10.0,1892.0,2.0,2105.0,10,8,8.0,-213.0,2,-1
2010,4.0,2067.0,1.0,2116.0,6,12,3.0,-49.0,-6,-1
2010,10.0,1892.0,4.0,2067.0,10,6,6.0,-175.0,4,-1
2010,2.0,2105.0,1.0,2116.0,8,12,1.0,-11.0,-4,-1
2014,3.0,2042.0,17.0,1825.0,19,3,-14.0,217.0,16,1
2014,13.0,1892.0,51.0,1644.0,14,6,-38.0,248.0,8,1
2014,8.0,1954.0,4.0,2030.0,13,9,4.0,-76.0,4,-1
2014,7.0,1963.0,49.0,1653.0,8,3,-42.0,310.0,5,1
2014,5.0,2019.0,44.0,1672.0,4,2,-39.0,347.0,2,1
2014,11.0,1908.0,15.0,1866.0,11,3,-4.0,42.0,8,-1
2014,9.0,1924.0,14.0,1885.0,13,17,-5.0,39.0,-4,-1
2014,36.0,1690.0,29.0,1728.0,2,4,7.0,-38.0,-2,1
2014,21.0,1792.0,16.0,1847.0,9,2,5.0,-55.0,7,1
2014,6.0,1966.0,68.0,1552.0,13,2,-62.0,414.0,11,1
2014,2.0,2050.0,35.0,1710.0,15,0,-33.0,340.0,15,1
2014,1.0,2134.0,10.0,1910.0,7,5,-9.0,224.0,2,1
2014,44.0,1672.0,41.0,1678.0,3,4,3.0,-6.0,-1,0
2014,40.0,1683.0,19.0,1813.0,2,9,21.0,-130.0,-7,-1
2014,12.0,1899.0,42.0,1674.0,11,3,-30.0,225.0,8,1
2014,3.0,2042.0,13.0,1892.0,19,14,-10.0,150.0,5,0
2014,24.0,1779.0,54.0,1633.0,2,8,-30.0,146.0,-6,0
2014,49.0,1653.0,4.0,2030.0,3,9,45.0,-377.0,-6,-1
2014,8.0,1954.0,7.0,1963.0,13,8,1.0,-9.0,5,-1
2014,51.0,1644.0,17.0,1825.0,6,3,34.0,-181.0,3,-1
2014,5.0,2019.0,36.0,1690.0,4,2,-31.0,329.0,2,1
2014,11.0,1908.0,9.0,1924.0,11,13,2.0,-16.0,-2,1
2014,29.0,1728.0,44.0,1672.0,4,2,-15.0,56.0,2,0
2014,14.0,1885.0,15.0,1866.0,17,3,-1.0,19.0,14,-1
2014,21.0,1792.0,6.0,1966.0,9,13,15.0,-174.0,-4,-1
2014,68.0,1552.0,16.0,1847.0,2,2,52.0,-295.0,0,-1
2014,2.0,2050.0,44.0,1672.0,15,3,-42.0,378.0,12,1
2014,1.0,2134.0,40.0,1683.0,7,2,-39.0,451.0,5,0
2014,41.0,1678.0,35.0,1710.0,4,0,6.0,-32.0,4,1
2014,12.0,1899.0,24.0,1779.0,11,2,-12.0,120.0,9,1
2014,54.0,1633.0,42.0,1674.0,8,3,12.0,-41.0,5,-1
2014,19.0,1813.0,10.0,1910.0,9,5,9.0,-97.0,4,0
2014,49.0,1653.0,8.0,1954.0,3,13,41.0,-301.0,-10,-1
2014,4.0,2030.0,7.0,1963.0,9,8,-3.0,67.0,1,1
2014,51.0,1644.0,3.0,2042.0,6,19,48.0,-398.0,-13,-1
2014,17.0,1825.0,13.0,1892.0,3,14,4.0,-67.0,-11,-1
2014,15.0,1866.0,9.0,1924.0,3,13,6.0,-58.0,-10,0
2014,14.0,1885.0,11.0,1908.0,17,11,3.0,-23.0,6,-1
2014,29.0,1728.0,5.0,2019.0,4,4,24.0,-291.0,0,-1
2014,44.0,1672.0,36.0,1690.0,2,2,8.0,-18.0,0,1
2014,35.0,1710.0,44.0,1672.0,0,3,-9.0,38.0,-3,1
2014,41.0,1678.0,2.0,2050.0,4,15,39.0,-372.0,-11,-1
2014,68.0,1552.0,21.0,1792.0,2,9,47.0,-240.0,-7,-1
2014,16.0,1847.0,6.0,1966.0,2,13,10.0,-119.0,-11,0
2014,10.0,1910.0,40.0,1683.0,5,2,-30.0,227.0,3,1
2014,19.0,1813.0,1.0,2134.0,9,7,18.0,-321.0,2,-1
2014,42.0,1674.0,24.0,1779.0,3,2,18.0,-105.0,1,0
2014,54.0,1633.0,12.0,1899.0,8,11,42.0,-266.0,-3,-1
2014,3.0,2042.0,7.0,1963.0,19,8,-4.0,79.0,11,0
2014,5.0,2019.0,11.0,1908.0,4,11,-6.0,111.0,-7,1
2014,4.0,2030.0,13.0,1892.0,9,14,-9.0,138.0,-5,1
2014,15.0,1866.0,44.0,1672.0,3,2,-29.0,194.0,1,0
2014,6.0,1966.0,41.0,1678.0,13,4,-35.0,288.0,9,1
2014,1.0,2134.0,42.0,1674.0,7,3,-41.0,460.0,4,1
2014,2.0,2050.0,21.0,1792.0,15,9,-19.0,258.0,6,1
2014,12.0,1899.0,19.0,1813.0,11,9,-7.0,86.0,2,1
2014,6.0,1966.0,1.0,2134.0,13,7,5.0,-168.0,6,-1
2014,3.0,2042.0,5.0,2019.0,19,4,-2.0,23.0,15,1
2014,2.0,2050.0,12.0,1899.0,15,11,-10.0,151.0,4,1
2014,4.0,2030.0,15.0,1866.0,9,3,-11.0,164.0,6,0
2014,3.0,2042.0,1.0,2134.0,19,7,2.0,-92.0,12,-1
2014,4.0,2030.0,2.0,2050.0,9,15,2.0,-20.0,-6,0
2014,3.0,2042.0,4.0,2030.0,19,9,-1.0,12.0,10,-1
2014,1.0,2134.0,2.0,2050.0,7,15,-1.0,84.0,-8,1
2018,30.0,1753.0,62.0,1580.0,3,4,-32.0,173.0,-1,1
2018,53.0,1617.0,11.0,1923.0,2,12,42.0,-306.0,-10,-1
2018,37.0,1730.0,19.0,1823.0,4,4,18.0,-93.0,0,-1
2018,8.0,1959.0,4.0,2011.0,6,14,4.0,-52.0,-8,0
2018,2.0,2094.0,35.0,1735.0,14,4,-33.0,359.0,10,1
2018,13.0,1915.0,46.0,1669.0,16,0,-33.0,246.0,16,0
2018,16.0,1855.0,14.0,1898.0,4,4,2.0,-43.0,0,-1
2018,10.0,1925.0,42.0,1713.0,4,5,-32.0,212.0,-1,1
2018,40.0,1724.0,20.0,1808.0,4,1,20.0,-84.0,3,-1
2018,9.0,1938.0,22.0,1787.0,8,15,-13.0,151.0,-7,-1
2018,1.0,2136.0,12.0,1922.0,20,10,-11.0,214.0,10,0
2018,17.0,1851.0,23.0,1778.0,11,9,-6.0,73.0,2,1
2018,3.0,2035.0,65.0,1568.0,12,0,-62.0,467.0,12,1
2018,48.0,1650.0,7.0,1960.0,4,14,41.0,-310.0,-10,-1
2018,6.0,1961.0,36.0,1731.0,5,5,-30.0,230.0,0,-1
2018,32.0,1752.0,28.0,1758.0,7,1,4.0,-6.0,6,-1
2018,30.0,1753.0,53.0,1617.0,3,2,-23.0,136.0,1,1
2018,8.0,1959.0,37.0,1730.0,6,4,-29.0,229.0,2,1
2018,11.0,1923.0,62.0,1580.0,12,4,-51.0,343.0,8,1
2018,19.0,1823.0,4.0,2011.0,4,14,15.0,-188.0,-10,-1
2018,14.0,1898.0,35.0,1735.0,4,4,-21.0,163.0,0,0
2018,2.0,2094.0,16.0,1855.0,14,4,-14.0,239.0,10,1
2018,13.0,1915.0,10.0,1925.0,16,4,3.0,-10.0,12,-1
2018,1.0,2136.0,40.0,1724.0,20,4,-39.0,412.0,16,1
2018,42.0,1713.0,46.0,1669.0,5,0,-4.0,44.0,5,1
2018,20.0,1808.0,12.0,1922.0,1,10,8.0,-114.0,-9,-1
2018,3.0,2035.0,48.0,1650.0,12,4,-45.0,385.0,8,1
2018,23.0,1778.0,22.0,1787.0,9,15,1.0,-9.0,-6,-1
2018,9.0,1938.0,17.0,1851.0,8,11,-8.0,87.0,-3,1
2018,7.0,1960.0,65.0,1568.0,14,0,-58.0,392.0,14,1
2018,36.0,1731.0,28.0,1758.0,5,1,8.0,-27.0,4,0
2018,32.0,1752.0,6.0,1961.0,7,5,26.0,-209.0,2,-1
2018,62.0,1580.0,53.0,1617.0,4,2,9.0,-37.0,2,1
2018,11.0,1923.0,30.0,1753.0,12,3,-19.0,170.0,9,1
2018,4.0,2011.0,37.0,1730.0,14,4,-33.0,281.0,10,0
2018,19.0,1823.0,8.0,1959.0,4,6,11.0,-136.0,-2,0
2018,35.0,1735.0,16.0,1855.0,4,4,19.0,-120.0,0,-1
2018,14.0,1898.0,2.0,2094.0,4,14,12.0,-196.0,-10,0
2018,46.0,1669.0,10.0,1925.0,0,4,36.0,-256.0,-4,-1
2018,42.0,1713.0,13.0,1915.0,5,16,29.0,-202.0,-11,-1
2018,23.0,1778.0,9.0,1938.0,9,8,14.0,-160.0,1,1
2018,22.0,1787.0,17.0,1851.0,15,11,5.0,-64.0,4,-1
2018,20.0,1808.0,1.0,2136.0,1,20,19.0,-328.0,-19,-1
2018,12.0,1922.0,40.0,1724.0,10,4,-28.0,198.0,6,0
2018,36.0,1731.0,32.0,1752.0,5,7,4.0,-21.0,-2,-1
2018,28.0,1758.0,6.0,1961.0,1,5,22.0,-203.0,-4,-1
2018,7.0,1960.0,3.0,2035.0,14,12,4.0,-75.0,2,-1
2018,65.0,1568.0,48.0,1650.0,0,4,17.0,-82.0,-4,-1
2018,2.0,2094.0,13.0,1915.0,14,16,-11.0,179.0,-2,1
2018,11.0,1923.0,8.0,1959.0,12,6,3.0,-36.0,6,1
2018,4.0,2011.0,30.0,1753.0,14,3,-26.0,258.0,11,0
2018,10.0,1925.0,14.0,1898.0,4,4,-4.0,27.0,0,0
2018,1.0,2136.0,22.0,1787.0,20,15,-21.0,349.0,5,1
2018,3.0,2035.0,36.0,1731.0,12,5,-33.0,304.0,7,1
2018,17.0,1851.0,12.0,1922.0,11,10,5.0,-71.0,1,1
2018,6.0,1961.0,7.0,1960.0,5,14,-1.0,1.0,-9,0
2018,11.0,1923.0,2.0,2094.0,12,14,9.0,-171.0,-2,-1
2018,1.0,2136.0,3.0,2035.0,20,12,-2.0,101.0,8,-1
2018,17.0,1851.0,7.0,1960.0,11,14,10.0,-109.0,-3,-1
2018,30.0,1753.0,10.0,1925.0,3,4,20.0,-172.0,-1,0
2018,2.0,2094.0,3.0,2035.0,14,12,-1.0,59.0,2,1
2018,10.0,1925.0,7.0,1960.0,4,14,3.0,-35.0,-10,1
2018,3.0,2035.0,7.0,1960.0,12,14,-4.0,75.0,-2,1
2018,2.0,2094.0,10.0,1925.0,14,4,-8.0,169.0,10,1
